Year,State,TotalCount,pop1000,epi_rate,division,region
1974,MINNESOTA,53,3903.925,13.576080483103542,West North Central,North Central
1974,MISSISSIPPI,15,2378.268,6.307110889100808,East South Central,South
1974,MISSOURI,264,4795.93,55.046674993171294,West North Central,North Central
1974,MONTANA,346,736.419,469.8412181108852,Mountain,West
1974,NEBRASKA,114,1539.191,74.06488213613514,West North Central,North Central
1974,NEVADA,166,596.822,278.13988090251365,Mountain,West
1974,NEW HAMPSHIRE,147,815.914,180.1660469118069,New England,Northeast
1974,NEW JERSEY,5450,7332.411,743.2753019436581,Middle Atlantic,Northeast
1974,NEW MEXICO,154,1131.309,136.12549710114567,Mountain,West
1974,NORTH CAROLINA,6,5470.911,1.0967094876886134,South Atlantic,South
1974,NORTH DAKOTA,37,634.559,58.30821089922293,West North Central,North Central
1974,OHIO,2911,10765.759,270.3943121892288,East North Central,North Central
1974,OKLAHOMA,29,2734.768,10.604190190904676,West South Central,South
1974,OREGON,24,2285.013,10.503222519959404,Pacific,West
1974,PENNSYLVANIA,906,11870.884,76.32119057013783,Middle Atlantic,Northeast
1974,RHODE ISLAND,50,950.615,52.59752896808908,New England,Northeast
1974,SOUTH CAROLINA,56,2844.749,19.685392278897016,South Atlantic,South
1974,SOUTH DAKOTA,31,679.585,45.61607451606495,West North Central,North Central
1974,TENNESSEE,56,4213.509,13.290585115636397,East South Central,South
1974,TEXAS,170,12268.629,13.856478992069936,West South Central,South
1974,UTAH,15,1200.471,12.495095674947583,Mountain,West
1974,VERMONT,57,473.002,120.5068900342916,New England,Northeast
1974,VIRGINIA,43,4971.069,8.650050924660269,South Atlantic,South
1974,WASHINGTON,80,3549.946,22.53555406194911,Pacific,West
1974,WEST VIRGINIA,235,1815.447,129.4447042519005,South Atlantic,South
1974,WISCONSIN,634,4545.782,139.4699525846158,East North Central,North Central
1974,WYOMING,17,365.501,46.511500652529,Mountain,West
1975,ALABAMA,5,3678.814,1.359133677321006,East South Central,South
1975,ARIZONA,83,2284.847,36.3262835542161,Mountain,West
1975,ARKANSAS,2,2159.526,0.9261291598248875,West South Central,South
1975,CALIFORNIA,5189,21537.849,240.92470886948834,Pacific,West
1975,COLORADO,1170,2586.192,452.40260583900965,Mountain,West
1975,CONNECTICUT,129,3082.5,41.84914841849149,New England,Northeast
1975,DELAWARE,35,586.589,59.66699000492678,South Atlantic,South
1975,FLORIDA,82,8518.422,9.62619602550801,South Atlantic,South
1975,GEORGIA,40,5064.075,7.898777170559283,South Atlantic,South
1975,HAWAII,65,886.16,73.35018506815925,Pacific,West
1975,IDAHO,20,831.982,24.038981612582965,Mountain,West
1975,ILLINOIS,1852,11291.743,164.0136513911094,East North Central,North Central
1975,INDIANA,511,5365.766,95.23337394884533,East North Central,North Central
1975,IOWA,700,2880.847,242.98409460828708,West North Central,North Central
1975,KANSAS,2147,2280.578,941.4280064089015,West North Central,North Central
1975,KENTUCKY,158,3467.769,45.56243509876235,East South Central,South
1975,LOUISIANA,2,3886.104,0.5146542655574838,West South Central,South
1975,MAINE,4,1071.995,3.7313606873166387,New England,Northeast
1975,MARYLAND,64,4139.096,15.462313510003153,South Atlantic,South
1975,MASSACHUSETTS,156,5757.756,27.093888660790768,New England,Northeast
1975,MICHIGAN,3173,9117.668,348.0056523225018,East North Central,North Central
1975,MINNESOTA,53,3932.515,13.477380251569288,West North Central,North Central
1975,MISSISSIPPI,36,2399.449,15.003444540809161,East South Central,South
1975,MISSOURI,260,4808.308,54.073075185699416,West North Central,North Central
1975,MONTANA,53,748.208,70.83591728503303,Mountain,West
1975,NEBRASKA,376,1543.117,243.6626645938059,West North Central,North Central
1975,NEVADA,27,619.972,43.550353886949736,Mountain,West
1975,NEW HAMPSHIRE,18,828.555,21.724568676792728,New England,Northeast
1975,NEW JERSEY,478,7337.765,65.14245141402047,Middle Atlantic,Northeast
1975,NEW MEXICO,16,1159.944,13.793769354382627,Mountain,West
1975,NORTH CAROLINA,3,5547.188,0.5408145532475193,South Atlantic,South
1975,NORTH DAKOTA,852,638.886,1333.5712474525972,West North Central,North Central
1975,OHIO,111,10770.425,10.30599999535766,East North Central,North Central
1975,OKLAHOMA,202,2774.683,72.80110917175044,West South Central,South
1975,OREGON,199,2329.661,85.42015340429359,Pacific,West
1975,PENNSYLVANIA,563,11906.095,47.2867048347926,Middle Atlantic,Northeast
1975,RHODE ISLAND,5,942.788,5.303419220439802,New England,Northeast
1975,SOUTH CAROLINA,15,2902.028,5.168799198353703,South Atlantic,South
1975,SOUTH DAKOTA,175,681.042,256.9591890074327,West North Central,North Central
1975,TENNESSEE,178,4275.566,41.63191493243234,East South Central,South
1975,TEXAS,278,12568.843,22.118185420885595,West South Central,South
1975,UTAH,355,1236.03,287.20985736592155,Mountain,West
1975,VERMONT,45,479.713,93.80608822358367,New England,Northeast
1975,VIRGINIA,43,5047.395,8.519246066535311,South Atlantic,South
1975,WASHINGTON,299,3621.339,82.56614473265275,Pacific,West
1975,WEST VIRGINIA,218,1842.25,118.33355950603881,South Atlantic,South
1975,WISCONSIN,1468,4578.986,320.594996359456,East North Central,North Central
1975,WYOMING,3,381.695,7.859678539147749,Mountain,West
1976,ALASKA,11,400.969,27.43354224391412,Pacific,West
1976,ARIZONA,231,2346.157,98.45888403887719,Mountain,West
1976,ARKANSAS,20,2170.161,9.215906100975918,West South Central,South
1976,CALIFORNIA,2324,21935.909,105.94500551584163,Pacific,West
1976,COLORADO,347,2632.306,131.823579781378,Mountain,West
1976,CONNECTICUT,237,3083.335,76.86482331631173,New England,Northeast
1976,DELAWARE,111,590.166,188.08267504397065,South Atlantic,South
1976,FLORIDA,337,8667.379,38.88141963100956,South Atlantic,South
1976,GEORGIA,5,5132.812,0.9741249046331719,South Atlantic,South
1976,HAWAII,6,904.191,6.635766115787482,Pacific,West
1976,IDAHO,1982,856.983,2312.7646639431587,Mountain,West
1976,ILLINOIS,2032,11342.853,179.14364225649405,East North Central,North Central
1976,INDIANA,4337,5389.088,804.7743885421801,East North Central,North Central
1976,IOWA,27,2903.082,9.300460682819155,West North Central,North Central
1976,KANSAS,745,2301.001,323.77213221550096,West North Central,North Central
1976,KENTUCKY,762,3529.257,215.90946763015558,East South Central,South
1976,LOUISIANA,314,3950.605,79.48149713778017,West South Central,South
1976,MAINE,10,1088.412,9.187697305799642,New England,Northeast
1976,MARYLAND,829,4150.539,199.73309490646878,South Atlantic,South
1976,MASSACHUSETTS,43,5743.672,7.48649992548321,New England,Northeast
1976,MICHIGAN,6021,9129.205,659.5316897802163,East North Central,North Central
1976,MINNESOTA,407,3964.68,102.65645651099206,West North Central,North Central
1976,MISSISSIPPI,17,2429.756,6.996587311647755,East South Central,South
1976,MISSOURI,230,4839.029,47.530196657221936,West North Central,North Central
1976,MONTANA,507,757.317,669.468663716779,Mountain,West
1976,NEBRASKA,55,1550.911,35.4630278591099,West North Central,North Central
1976,NEVADA,34,646.975,52.5522624521813,Mountain,West
1976,NEW HAMPSHIRE,8,845.248,9.464677822366927,New England,Northeast
1976,NEW JERSEY,626,7339.745,85.2890665820134,Middle Atlantic,Northeast
1976,NEW MEXICO,16,1189.295,13.453348412294678,Mountain,West
1976,NORTH CAROLINA,19,5607.964,3.388038867581889,South Atlantic,South
1976,NORTH DAKOTA,1,645.797,1.548474210936254,West North Central,North Central
1976,OHIO,626,10752.662,58.2181417029569,East North Central,North Central
1976,OKLAHOMA,289,2826.815,102.23520110088562,West South Central,South
1976,OREGON,175,2378.262,73.58314601166734,Pacific,West
1976,PENNSYLVANIA,3383,11897.378,284.3483665056284,Middle Atlantic,Northeast
1976,RHODE ISLAND,16,946.089,16.911728177792998,New England,Northeast
1976,SOUTH CAROLINA,5,2943.657,1.6985674621737517,South Atlantic,South
1976,SOUTH DAKOTA,5,686.39,7.284488410378939,West North Central,North Central
1976,TENNESSEE,212,4346.928,48.77007394647438,East South Central,South
1976,TEXAS,262,12904.089,20.303641737126892,West South Central,South
1976,UTAH,2197,1274.928,1723.2345669716249,Mountain,West
1976,VERMONT,169,484.928,348.50534512339976,New England,Northeast
1976,VIRGINIA,856,5121.863,167.1266880820514,South Atlantic,South
1976,WASHINGTON,367,3693.61,99.36078795541489,Pacific,West
1976,WEST VIRGINIA,212,1879.503,112.79577633023199,South Atlantic,South
1976,WISCONSIN,4096,4595.904,891.2283633426633,East North Central,North Central
1976,WYOMING,4,396.952,10.076785102480905,Mountain,West
1977,ALABAMA,79,3780.403,20.897242965895437,East South Central,South
1977,ALASKA,49,403.436,121.45668705817032,Pacific,West
1977,ARIZONA,242,2425.197,99.78570813010242,Mountain,West
1977,ARKANSAS,8,2209.01,3.621531817420473,West South Central,South
1977,CALIFORNIA,8664,22352.396,387.6094535905681,Pacific,West
1977,COLORADO,514,2696.14,190.64291913624663,Mountain,West
1977,CONNECTICUT,812,3085.722,263.1474902794224,New England,Northeast
1977,DELAWARE,24,591.829,40.5522541139417,South Atlantic,South
1977,FLORIDA,304,8856.183,34.32630061957843,South Atlantic,South
1977,GEORGIA,770,5219.697,147.51814137870457,South Atlantic,South
1977,HAWAII,44,918.259,47.916764224472615,Pacific,West
1977,IDAHO,138,883.469,156.202424759669,Mountain,West
1977,ILLINOIS,1919,11386.316,168.53563523092103,East North Central,North Central
1977,INDIANA,4260,5425.638,785.1611183790735,East North Central,North Central
1977,IOWA,4129,2913.573,1417.1603045470288,West North Central,North Central
1977,KANSAS,1196,2320.647,515.373514369053,West North Central,North Central
1977,KENTUCKY,1197,3573.693,334.9476298047985,East South Central,South
1977,LOUISIANA,112,4014.459,27.899151541963686,West South Central,South
1977,MAINE,179,1103.578,162.1996813999554,New England,Northeast
1977,MARYLAND,372,4169.595,89.21729808290733,South Atlantic,South
1977,MASSACHUSETTS,765,5738.199,133.31709130338632,New England,Northeast
1977,MICHIGAN,1305,9171.11,142.29466226007537,East North Central,North Central
1977,MINNESOTA,2574,3989.364,645.215628355798,West North Central,North Central
1977,MISSISSIPPI,58,2459.201,23.58489606990238,East South Central,South
1977,MISSOURI,966,4863.173,198.63574666169598,West North Central,North Central
1977,MONTANA,1020,769.953,1324.7561864165737,Mountain,West
1977,NEBRASKA,209,1556.842,134.2461213148155,West North Central,North Central
1977,NEVADA,78,678.333,114.9877714927624,Mountain,West
1977,NEW HAMPSHIRE,265,869.763,304.68070037469977,New England,Northeast
1977,NEW JERSEY,198,7337.169,26.985885155432566,Middle Atlantic,Northeast
1977,NEW MEXICO,25,1215.72,20.56394564537887,Mountain,West
1977,NORTH CAROLINA,66,5685.607,11.608259241273624,South Atlantic,South
1977,NORTH DAKOTA,23,649.769,35.397195003147274,West North Central,North Central
1977,OHIO,1874,10771.394,173.97933823607232,East North Central,North Central
1977,OKLAHOMA,63,2870.014,21.951112433597885,West South Central,South
1977,OREGON,359,2446.673,146.72986541315495,Pacific,West
1977,PENNSYLVANIA,3444,11893.591,289.56771760522116,Middle Atlantic,Northeast
1977,RHODE ISLAND,65,950.23,68.40449154415248,New England,Northeast
1977,SOUTH CAROLINA,165,2991.681,55.15293910012464,South Atlantic,South
1977,SOUTH DAKOTA,60,688.48,87.14850104578201,West North Central,North Central
1977,TENNESSEE,737,4422.921,166.63196109539373,East South Central,South
1977,TEXAS,2050,13193.05,155.38484277706823,West South Central,South
1977,UTAH,23,1319.512,17.430686496219817,Mountain,West
1977,VERMONT,285,491.931,579.3495429237028,New England,Northeast
1977,VIRGINIA,2757,5193.112,530.8955400923377,South Atlantic,South
1977,WASHINGTON,539,3776.05,142.74175394923267,Pacific,West
1977,WEST VIRGINIA,275,1908.088,144.1233318379446,South Atlantic,South
1977,WISCONSIN,2327,4626.514,502.97048706650406,East North Central,North Central
1977,WYOMING,19,413.354,45.96544366330071,Mountain,West
1978,ALABAMA,60,3831.836,15.658290177345796,East South Central,South
1978,ALASKA,2,404.766,4.941126478014458,Pacific,West
1978,ARIZONA,58,2515.316,23.058732978281856,Mountain,West
1978,ARKANSAS,18,2243.127,8.024512209964037,West South Central,South
1978,CALIFORNIA,646,22835.958,28.288719045638462,Pacific,West
1978,COLORADO,24,2766.748,8.674443787435647,Mountain,West
1978,CONNECTICUT,329,3091.627,106.41645968287895,New England,Northeast
1978,DELAWARE,9,594.776,15.13174707789151,South Atlantic,South
1978,FLORIDA,1094,9102.032,120.19294153217656,South Atlantic,South
1978,GEORGIA,30,5295.751,5.664918913294828,South Atlantic,South
1978,HAWAII,16,931.584,17.175048090134656,Pacific,West
1978,IDAHO,1,910.69,1.098068497512875,Mountain,West
1978,ILLINOIS,825,11412.561,72.28877024184142,East North Central,North Central
1978,INDIANA,206,5470.214,37.65849014316442,East North Central,North Central
1978,IOWA,77,2918.069,26.387312979919255,West North Central,North Central
1978,KANSAS,95,2335.657,40.67378043950803,West North Central,North Central
1978,KENTUCKY,122,3609.976,33.79523852790157,East South Central,South
1978,LOUISIANA,472,4068.579,116.0110200637618,West South Central,South
1978,MAINE,1322,1113.566,1187.1770510234687,New England,Northeast
1978,MARYLAND,52,4183.603,12.429477653591892,South Atlantic,South
1978,MASSACHUSETTS,315,5736.469,54.91182816467761,New England,Northeast
1978,MICHIGAN,7625,9217.761,827.2073879980181,East North Central,North Central
1978,MINNESOTA,43,4015.341,10.708928581657199,West North Central,North Central
1978,MISSISSIPPI,232,2487.816,93.25448505838054,East South Central,South
1978,MISSOURI,173,4889.399,35.382671776224434,West North Central,North Central
1978,MONTANA,111,782.317,141.88621747961506,Mountain,West
1978,NEVADA,22,719.436,30.579509504667545,Mountain,West
1978,NEW HAMPSHIRE,54,891.52,60.57071069633884,New England,Northeast
1978,NEW JERSEY,75,7350.804,10.202965553155817,Middle Atlantic,Northeast
1978,NORTH CAROLINA,125,5759.492,21.703302999639554,South Atlantic,South
1978,NORTH DAKOTA,179,651.301,274.834523515241,West North Central,North Central
1978,OHIO,501,10795.581,46.4078774454103,East North Central,North Central
1978,OKLAHOMA,20,2917.336,6.855569601855941,West South Central,South
1978,OREGON,532,2518.298,211.25379125107517,Pacific,West
1978,PENNSYLVANIA,294,11879.396,24.748733016392414,Middle Atlantic,Northeast
1978,RHODE ISLAND,8,951.816,8.404985837598863,New England,Northeast
1978,SOUTH CAROLINA,200,3044.364,65.6951665438167,South Atlantic,South
1978,TENNESSEE,990,4486.314,220.67113447698932,East South Central,South
1978,TEXAS,1067,13500.429,79.03452549544906,West South Central,South
1978,UTAH,44,1367.51,32.17526745691074,Mountain,West
1978,VERMONT,53,498.109,106.4024139294813,New England,Northeast
1978,VIRGINIA,2650,5270.24,502.82340083184073,South Atlantic,South
1978,WASHINGTON,452,3889.073,116.2230690964145,Pacific,West
1978,WEST VIRGINIA,889,1923.395,462.2035515325765,South Atlantic,South
1978,WISCONSIN,1558,4646.108,335.33443475700517,East North Central,North Central
1979,ALABAMA,94,3866.248,24.312977336166743,East South Central,South
1979,ALASKA,18,402.753,44.69240452585083,Pacific,West
1979,ARIZONA,84,2635.571,31.871651342346688,Mountain,West
1979,ARKANSAS,10,2271.333,4.402700968990456,West South Central,South
1979,CALIFORNIA,976,23256.88,41.96607627506354,Pacific,West
1979,COLORADO,72,2849.234,25.269949747897154,Mountain,West
1979,CONNECTICUT,4,3095.917,1.2920243016850905,New England,Northeast
1979,DELAWARE,1,594.984,1.6807174646713188,South Atlantic,South
1979,FLORIDA,598,9426.159,63.44047453474952,South Atlantic,South
1979,GEORGIA,370,5401.384,68.50096197567142,South Atlantic,South
1979,HAWAII,79,953.306,82.86950884605781,Pacific,West
1979,IDAHO,20,932.627,21.44480054727131,Mountain,West
1979,ILLINOIS,1284,11396.837,112.66283794354521,East North Central,North Central
1979,INDIANA,187,5501.174,33.9927440942606,East North Central,North Central
1979,IOWA,10,2915.739,3.4296622571499027,West North Central,North Central
1979,KANSAS,75,2350.906,31.902594148809012,West North Central,North Central
1979,KENTUCKY,62,3641.804,17.02452960126355,East South Central,South
1979,LOUISIANA,257,4137.665,62.11232663833346,West South Central,South
1979,MAINE,19,1122.563,16.925553398784743,New England,Northeast
1979,MARYLAND,16,4191.16,3.8175588619857033,South Atlantic,South
1979,MASSACHUSETTS,24,5738.404,4.182347565629747,New England,Northeast
1979,MICHIGAN,870,9266.268,93.88893133675823,East North Central,North Central
1979,MINNESOTA,1218,4050.316,300.7172773679881,West North Central,North Central
1979,MISSISSIPPI,27,2507.069,10.76954802600168,East South Central,South
1979,MISSOURI,475,4912.43,96.69348978000704,West North Central,North Central
1979,MONTANA,60,787.305,76.20934707641892,Mountain,West
1979,NEBRASKA,68,1567.344,43.385498014475445,West North Central,North Central
1979,NEVADA,20,765.367,26.131254679127792,Mountain,West
1979,NEW HAMPSHIRE,19,909.074,20.9003887472307,New England,Northeast
1979,NEW JERSEY,47,7366.512,6.380224453581288,Middle Atlantic,Northeast
1979,NEW MEXICO,30,1284.722,23.351355390504715,Mountain,West
1979,NORTH CAROLINA,115,5823.491,19.747605001879457,South Atlantic,South
1979,NORTH DAKOTA,11,652.896,16.848012547174438,West North Central,North Central
1979,OHIO,321,10798.298,29.72690696256021,East North Central,North Central
1979,OKLAHOMA,26,2975.31,8.738585223052388,West South Central,South
1979,OREGON,72,2588.012,27.820581975663174,Pacific,West
1979,PENNSYLVANIA,43,11887.975,3.6171004733775094,Middle Atlantic,Northeast
1979,RHODE ISLAND,103,950.382,108.37747347908525,New England,Northeast
1979,SOUTH CAROLINA,95,3090.267,30.74168024963539,South Atlantic,South
1979,SOUTH DAKOTA,2,688.335,2.9055619720049104,West North Central,North Central
1979,TENNESSEE,80,4560.473,17.542040047161777,East South Central,South
1979,TEXAS,629,13888.371,45.289688761914555,West South Central,South
1979,UTAH,21,1420.238,14.786254134870351,Mountain,West
1979,VERMONT,118,505.372,233.49136873431848,New England,Northeast
1979,VIRGINIA,318,5307.945,59.91019123220004,South Atlantic,South
1979,WASHINGTON,1014,4017.632,252.38747600576656,Pacific,West
1979,WEST VIRGINIA,65,1942.146,33.46813267385665,South Atlantic,South
1979,WISCONSIN,654,4682.811,139.6597043955009,East North Central,North Central
1980,ALABAMA,22,3900.368,5.640493409852609,East South Central,South
1980,ALASKA,4,405.315,9.868867424102241,Pacific,West
1980,ARIZONA,327,2737.774,119.4400998767612,Mountain,West
1980,ARKANSAS,9,2288.738,3.932298061202287,West South Central,South
1980,CALIFORNIA,898,23800.8,37.729824207589665,Pacific,West
1980,COLORADO,22,2908.803,7.563248525252484,Mountain,West
1980,CONNECTICUT,9,3113.174,2.8909402429803155,New England,Northeast
1980,DELAWARE,4,594.919,6.723604389841306,South Atlantic,South
1980,FLORIDA,407,9839.835,41.36248219609374,South Atlantic,South
1980,GEORGIA,846,5486.174,154.20582723041596,South Atlantic,South
1980,HAWAII,6,967.71,6.200204606752023,Pacific,West
1980,ILLINOIS,339,11434.702,29.646596824298527,East North Central,North Central
1980,INDIANA,112,5490.721,20.398049727895483,East North Central,North Central
1980,IOWA,1,2914.018,0.3431687793280618,West North Central,North Central
1980,KANSAS,71,2369.039,29.96995828266229,West North Central,North Central
1980,KENTUCKY,61,3664.221,16.64746749718426,East South Central,South
1980,LOUISIANA,19,4223.101,4.499063602788567,West South Central,South
1980,MAINE,48,1126.86,42.59624088174219,New England,Northeast
1980,MARYLAND,85,4227.643,20.105765789590084,South Atlantic,South
1980,MASSACHUSETTS,58,5746.075,10.093846669248139,New England,Northeast
1980,MICHIGAN,278,9255.553,30.036022699021874,East North Central,North Central
1980,MINNESOTA,1106,4085.017,270.7455073014384,West North Central,North Central
1980,MISSISSIPPI,31,2525.342,12.27556505217907,East South Central,South
1980,MISSOURI,50,4921.966,10.158542338569587,West North Central,North Central
1980,MONTANA,1,788.752,1.2678256283343814,Mountain,West
1980,NEBRASKA,56,1572.296,35.6167032161883,West North Central,North Central
1980,NEVADA,13,810.215,16.04512382515752,Mountain,West
1980,NEW HAMPSHIRE,242,924.25,261.8339193941033,New England,Northeast
1980,NEW JERSEY,648,7376.33,87.84856425892008,Middle Atlantic,Northeast
1980,NEW MEXICO,1,1309.4,0.763708568810142,Mountain,West
1980,NORTH CAROLINA,131,5898.98,22.20722904637751,South Atlantic,South
1980,OHIO,380,10800.65,35.183067685741136,East North Central,North Central
1980,OKLAHOMA,672,3040.758,220.99752759016008,West South Central,South
1980,OREGON,2,2641.218,0.7572264008499109,Pacific,West
1980,PENNSYLVANIA,1127,11868.305,94.9587999297288,Middle Atlantic,Northeast
1980,RHODE ISLAND,2,948.773,2.107985787959817,New England,Northeast
1980,SOUTH CAROLINA,160,3134.502,51.044791166188446,South Atlantic,South
1980,TENNESSEE,179,4600.252,38.91091183700371,East South Central,South
1980,TEXAS,199,14338.208,13.879000778897893,West South Central,South
1980,UTAH,45,1472.595,30.55830014362401,Mountain,West
1980,VERMONT,216,512.524,421.4436787350446,New England,Northeast
1980,VIRGINIA,358,5368.334,66.68735589104553,South Atlantic,South
1980,WASHINGTON,173,4154.678,41.63980939076386,Pacific,West
1980,WEST VIRGINIA,30,1951.349,15.373979744269223,South Atlantic,South
1980,WISCONSIN,1467,4712.045,311.3297941764138,East North Central,North Central
1981,ARIZONA,7,2810.107,2.491008349504129,Mountain,West
1981,ARKANSAS,14,2293.201,6.10500344278587,West South Central,South
1981,CALIFORNIA,345,24285.933,14.205754417588157,Pacific,West
1981,COLORADO,8,2977.898,2.6864587034210032,Mountain,West
1981,CONNECTICUT,6,3128.836,1.9176460511193303,New England,Northeast
1981,FLORIDA,299,10192.774,29.334506975235595,South Atlantic,South
1981,GEORGIA,110,5568.345,19.754523112343076,South Atlantic,South
1981,HAWAII,8,978.195,8.178328451893538,Pacific,West
1981,IDAHO,1,962.204,1.039280651504255,Mountain,West
1981,ILLINOIS,28,11443.458,2.44681284276134,East North Central,North Central
1981,INDIANA,18,5480.435,3.28441081775443,East North Central,North Central
1981,IOWA,1,2907.983,0.34388096491623227,West North Central,North Central
1981,KANSAS,1,2384.849,0.41931375948749794,West North Central,North Central
1981,KENTUCKY,1,3670.394,0.2724503145983783,East South Central,South
1981,LOUISIANA,4,4283.303,0.9338587533966194,West South Central,South
1981,MAINE,5,1133.033,4.4129341334277115,New England,Northeast
1981,MARYLAND,5,4261.905,1.1731842920008775,South Atlantic,South
1981,MASSACHUSETTS,61,5768.685,10.57433366529807,New England,Northeast
1981,MICHIGAN,35,9209.287,3.8005113750934245,East North Central,North Central
1981,MINNESOTA,7,4111.728,1.7024472435919886,West North Central,North Central
1981,MISSOURI,1,4932.064,0.2027548709830205,West North Central,North Central
1981,NEBRASKA,1,1578.515,0.6335068086144255,West North Central,North Central
1981,NEVADA,14,847.655,16.516153387875963,Mountain,West
1981,NEW HAMPSHIRE,5,936.621,5.338338559566783,New England,Northeast
1981,NEW JERSEY,59,7407.472,7.9649305458056405,Middle Atlantic,Northeast
1981,NEW MEXICO,8,1332.748,6.00263515683385,Mountain,West
1981,NORTH CAROLINA,4,5956.653,0.6715180488102966,South Atlantic,South
1981,OHIO,20,10788.33,1.8538550452201592,East North Central,North Central
1981,OKLAHOMA,8,3096.164,2.5838424579576533,West South Central,South
1981,OREGON,5,2667.982,1.8740756122042803,Pacific,West
1981,PENNSYLVANIA,484,11858.567,40.814374957783684,Middle Atlantic,Northeast
1981,TENNESSEE,4,4627.658,0.8643681101758167,East South Central,South
1981,TEXAS,924,14746.318,62.659709359312615,West South Central,South
1981,VERMONT,2,515.594,3.879021090237667,New England,Northeast
1981,VIRGINIA,9,5444.097,1.6531667235172336,South Atlantic,South
1981,WASHINGTON,2,4235.731,0.47217351621243187,Pacific,West
1981,WEST VIRGINIA,4,1954.124,2.046953008099793,South Atlantic,South
1981,WISCONSIN,5,4726.343,1.057900368212802,East North Central,North Central
1981,WYOMING,1,491.712,2.033710790055968,Mountain,West
1982,ALABAMA,2,3925.266,0.5095196096264559,East South Central,South
1982,ALASKA,1,449.606,2.2241696062774965,Pacific,West
1982,ARIZONA,16,2889.861,5.536598473075349,Mountain,West
1982,CALIFORNIA,750,24820.009,30.217555521434342,Pacific,West
1982,COLORADO,6,3061.564,1.9597826470392257,Mountain,West
1982,CONNECTICUT,2,3139.013,0.6371429490734827,New England,Northeast
1982,FLORIDA,208,10471.407,19.863615271567614,South Atlantic,South
1982,HAWAII,5,993.78,5.031294652740043,Pacific,West
1982,ILLINOIS,14,11423.412,1.2255532760264622,East North Central,North Central
1982,INDIANA,3,5467.922,0.548654497997594,East North Central,North Central
1982,KANSAS,44,2401.202,18.324155985210737,West North Central,North Central
1982,KENTUCKY,2,3683.445,0.5429699642590021,East South Central,South
1982,LOUISIANA,15,4352.608,3.446209720700784,West South Central,South
1982,MARYLAND,5,4282.923,1.1674270118795038,South Atlantic,South
1982,MASSACHUSETTS,5,5771.222,0.8663676427626593,New England,Northeast
1982,MICHIGAN,55,9115.198,6.033878803290943,East North Central,North Central
1982,MISSISSIPPI,4,2556.777,1.5644696428354916,East South Central,South
1982,MISSOURI,2,4929.451,0.4057246942915144,West North Central,North Central
1982,NEBRASKA,3,1581.78,1.8965975040776846,West North Central,North Central
1982,NEW HAMPSHIRE,5,947.719,5.275825429267536,New England,Northeast
1982,NEW JERSEY,6,7430.968,0.8074318177658685,Middle Atlantic,Northeast
1982,NORTH CAROLINA,2,6019.101,0.3322755341703022,South Atlantic,South
1982,OHIO,3,10757.087,0.27888591028407594,East North Central,North Central
1982,OKLAHOMA,33,3206.123,10.29280536024351,West South Central,South
1982,OREGON,12,2664.922,4.502946052454818,Pacific,West
1982,PENNSYLVANIA,7,11845.146,0.5909593685041956,Middle Atlantic,Northeast
1982,TENNESSEE,6,4646.041,1.2914220946392854,East South Central,South
1982,TEXAS,174,15331.415,11.349245976317254,West South Central,South
1982,UTAH,3,1558.314,1.9251575741474438,Mountain,West
1982,VERMONT,2,519.109,3.8527553943391464,New England,Northeast
1982,VIRGINIA,3,5492.783,0.5461712214008818,South Atlantic,South
1982,WASHINGTON,32,4276.552,7.482663603763032,Pacific,West
1982,WEST VIRGINIA,1,1949.604,0.5129246759854822,South Atlantic,South
1982,WISCONSIN,1,4728.87,0.21146701008909105,East North Central,North Central
1983,ALABAMA,5,3934.102,1.2709380692213879,East South Central,South
1983,ALASKA,2,488.417,4.09486156296771,Pacific,West
1983,ARIZONA,1,2968.925,0.33682225047786657,Mountain,West
1983,ARKANSAS,3,2305.761,1.3010888812847472,West South Central,South
1983,CALIFORNIA,156,25360.026,6.151413251705656,Pacific,West
1983,COLORADO,3,3133.63,0.9573561652141446,Mountain,West
1983,CONNECTICUT,7,3162.354,2.213540925525732,New England,Northeast
1983,FLORIDA,156,10749.851,14.511829047677033,South Atlantic,South
1983,GEORGIA,8,5728.25,1.396587090298084,South Atlantic,South
1983,HAWAII,1,1012.717,0.987442691294804,Pacific,West
1983,IDAHO,4,981.869,4.073863213931797,Mountain,West
1983,ILLINOIS,182,11408.818,15.952572825686236,East North Central,North Central
1983,INDIANA,86,5450.395,15.778672921870799,East North Central,North Central
1983,KANSAS,6,2415.531,2.483925894554862,West North Central,North Central
1983,KENTUCKY,1,3694.484,0.2706737936881037,East South Central,South
1983,LOUISIANA,26,4395.316,5.915388108613806,West South Central,South
1983,MARYLAND,10,4313.327,2.3183959852800404,South Atlantic,South
1983,MASSACHUSETTS,9,5799.407,1.5518828045695017,New England,Northeast
1983,MICHIGAN,9,9047.754,0.994722005041251,East North Central,North Central
1983,MISSISSIPPI,2,2567.717,0.7789020363225386,East South Central,South
1983,MISSOURI,3,4943.733,0.6068288882105891,West North Central,North Central
1983,MONTANA,4,814.031,4.913817778438413,Mountain,West
1983,NEVADA,2,901.977,2.2173514402251944,Mountain,West
1983,NEW HAMPSHIRE,1,958.134,1.0436953495022616,New England,Northeast
1983,NEW JERSEY,26,7467.785,3.481621391081827,Middle Atlantic,Northeast
